what,kind,bundleId,bundleVersion,description,time
java.vm.info,sysinfo,,,"mixed mode",1553775608175
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1553775608175
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1553775608175
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1553775608175
java.vm.specification.version,sysinfo,,,"1.8",1553775608175
java.vm.vendor,sysinfo,,,"Oracle Corporation",1553775608175
java.vm.version,sysinfo,,,"25.201-b09",1553775608175
started,bundle,org.eclipse.epp.usagedata.ui,1.3.0.R201005261100,"org.eclipse.epp.usagedata.ui",1553775609195
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1553775609547
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1553775629323
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1553775635062
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1553786683779
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1553786685203
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1553786687280
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1553786689701
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1553786691704
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1553786692103
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1553786692513
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1553786692642
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1553786692645
stopped,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1553786692648
stopped,bundle,org.eclipse.compare.win32,1.0.100.I20100505-1245,"org.eclipse.compare.win32",1553786692651
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1553786692663
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1553786692671
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1554111413061
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1554111413062
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1554111413063
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1554111413063
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1554111413063
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1554111413064
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1554111413064
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1554111413065
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1554111413065
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1554111413066
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1554111413077
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1554111413079
started,bundle,org.eclipse.core.resources,3.6.0.R36x_v20100825-0600,"org.eclipse.core.resources",1554111413080
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1554111413080
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1554111413081
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1554111413082
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1554111413082
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1554111413082
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1554111413083
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1554111413083
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1554111413083
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1554111413084
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1554111413085
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1554111413085
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1554111413086
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1554111413086
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1554111413087
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1554111413088
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1554111413088
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1554111413089
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1554111413089
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1554111413090
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1554111413091
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1554111413091
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1554111413092
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1554111413092
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1554111413093
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1554111413094
started,bundle,org.eclipse.jdt.core,3.6.1.v_A68_R36x,"org.eclipse.jdt.core",1554111413094
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1554111413095
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1554111413095
started,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1554111413095
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1554111413096
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1554111413096
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1554111413097
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1554111413097
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1554111413098
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1554111413099
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1554111413099
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1554111413099
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1554111413100
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1554111413100
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1554111413100
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1554111413101
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1554111413101
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1554111413102
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1554111413102
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1554111413104
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1554111413105
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1554111413106
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1554111413107
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1554111413107
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1554111413107
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1554111413107
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1554111413108
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1554111413108
started,bundle,org.eclipse.ui.intro.universal,3.2.402.r36_v20100702,"org.eclipse.ui.intro.universal",1554111413108
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1554111413109
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1554111413110
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1554111413111
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1554111413112
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1554111413113
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1554111413114
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1554111413116
started,bundle,org.lejos.ev3.ldt,0.9.1.201511161011,"org.lejos.ev3.ldt",1554111413116
os,sysinfo,,,"win32",1554111413120
arch,sysinfo,,,"x86_64",1554111413120
ws,sysinfo,,,"win32",1554111413120
locale,sysinfo,,,"en_US",1554111413120
processors,sysinfo,,,"8",1554111413120
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1554111413120
java.runtime.version,sysinfo,,,"1.8.0_201-b09",1554111413120
java.specification.name,sysinfo,,,"Java Platform API Specification",1554111413120
java.specification.vendor,sysinfo,,,"Oracle Corporation",1554111413120
java.specification.version,sysinfo,,,"1.8",1554111413120
java.vendor,sysinfo,,,"Oracle Corporation",1554111413120
java.version,sysinfo,,,"1.8.0_201",1554111413120
java.vm.info,sysinfo,,,"mixed mode",1554111413120
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1554111413120
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1554111413120
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1554111413120
java.vm.specification.version,sysinfo,,,"1.8",1554111413120
java.vm.vendor,sysinfo,,,"Oracle Corporation",1554111413120
java.vm.version,sysinfo,,,"25.201-b09",1554111413120
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1554111421903
activated,view,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.internal.introview",1554111433003
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1554111435153
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554111444246
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554111460594
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1554111463165
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1554111463616
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1554111463779
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1554111463863
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1554111468549
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1554111477117
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1554111477202
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1554111477253
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1554111477887
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1554111478090
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1554111478181
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1554111479925
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1554111484944
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554111495919
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554111499035
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1554111520827
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1554111526452
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1554111527060
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1554111527619
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1554111537583
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554111564594
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554111629755
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554111638233
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554111702869
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1554111711697
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1554111711735
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1554111711741
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1554111711773
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1554111714469
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1554111718274
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1554111718437
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1554111722934
executed,command,,,"org.lejos.ev3.ldt.LaunchEV3Shortcut.run",1554111725761
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1554111725832
executed,command,,,"org.lejos.ev3.ldt.LaunchEV3Shortcut.run",1554111755244
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1554111828415
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1554111829428
executed,command,,,"org.lejos.ev3.ldt.LaunchEV3Shortcut.run",1554111831844
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554111843174
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554111942224
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554111948531
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554111949755
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1554111949763
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1554111949763
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1554111949767
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1554111949785
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1554111955448
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1554111958369
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1554111958522
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1554111968678
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1554111968852
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1554111986599
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1554111994269
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1554111996512
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1554112000274
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1554112001407
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1554112006003
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554112018869
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554112022090
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1554112022101
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1554112030133
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1554112031651
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554112037970
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554112061853
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1554112088516
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554112101367
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554112137889
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1554112139160
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1554112139499
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554112142765
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554112144688
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554112155251
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554112155323
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1554112175544
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1554112176462
executed,command,,,"org.lejos.ev3.ldt.LaunchEV3Shortcut.run",1554112183315
executed,command,,,"org.lejos.ev3.ldt.LaunchEV3Shortcut.run",1554112228547
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1554112232439
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1554112271447
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1554112276039
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1554112283323
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1554112313130
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1554112313842
executed,command,,,"org.lejos.ev3.ldt.LaunchEV3Shortcut.run",1554112316454
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554112354150
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554112359598
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554112363515
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554112441155
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1554112463560
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1554112472624
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1554112477785
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1554112487321
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1554112489031
executed,command,,,"org.lejos.ev3.ldt.LaunchEV3Shortcut.run",1554112491508
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554112492182
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554112509975
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554112513732
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554112534199
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1554112536321
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1554112545128
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1554112546451
