what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1555007214586
executed,command,,,"org.lejos.ev3.ldt.LaunchEV3Shortcut.run",1555007217860
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555007251894
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555007280864
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1555007282200
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1555007286276
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555007287265
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555007289431
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555007290144
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555007295404
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1555007296468
executed,command,,,"org.lejos.ev3.ldt.LaunchEV3Shortcut.run",1555007299627
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555007302710
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555007352702
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1555007356731
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1555007386125
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1555007391073
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1555007432854
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1555007441205
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1555007441602
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1555007442272
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1555007443102
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1555007443456
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1555007443670
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1555007443889
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1555007444057
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1555007444242
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1555007445145
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1555007445546
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1555007446129
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1555007446566
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1555007447056
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1555007447540
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1555007448229
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1555007449118
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1555007460971
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1555007468696
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1555007470782
executed,command,,,"org.lejos.ev3.ldt.LaunchEV3Shortcut.run",1555007472765
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1555007474725
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1555007476248
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1555007537086
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1555007560649
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555007700446
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555007757283
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1555007769333
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1555007771789
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555007785695
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555008196395
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1555008252242
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1555008264551
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1555008294549
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1555008295997
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555008337520
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555008342179
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555008453486
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555008458713
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555008502813
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555008740168
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1555008815337
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555008816429
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555009179530
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555009185927
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555009207938
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555009222139
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555009244141
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555009249870
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555009251474
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555009269107
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555009301976
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555009320838
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555009329730
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555009344562
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555009368996
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1555009373801
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1555009398794
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1555009400173
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1555009405008
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1555009425141
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1555009428753
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555009434645
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555009445710
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1555009462929
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1555009465364
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1555009496094
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1555009500208
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1555009505029
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555009505824
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555009516982
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555009535182
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555009544262
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1555009558448
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1555009562364
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1555009573302
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1555009577067
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1555009611710
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1555009628408
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1555009630617
executed,command,,,"org.lejos.ev3.ldt.LaunchEV3Shortcut.run",1555009633482
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555009633516
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555009636315
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1555009638921
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1555009657340
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1555009661373
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1555009662442
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1555009664026
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1555009701587
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555009702936
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555009719951
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1555009727239
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555009807038
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555009847662
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1555009856570
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555009860095
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555010027451
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1555010040201
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1555010078029
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1555010097342
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1555010098927
executed,command,,,"org.lejos.ev3.ldt.LaunchEV3Shortcut.run",1555010100673
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555010101756
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555010108630
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555010148931
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555010334743
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1555010348185
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1555010353287
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555010355158
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555010356831
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1555010358055
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1555010360694
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1555010362811
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1555010369175
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1555010369765
executed,command,,,"org.lejos.ev3.ldt.LaunchEV3Shortcut.run",1555010371876
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555010507878
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555010513398
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1555010514154
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1555010522848
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1555010527416
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555010533796
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555010553130
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1555010570271
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1555010577248
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1555010580362
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1555010616515
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555010617636
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555010956466
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555010980691
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555011193406
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1555011202759
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555011204280
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555011383641
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1555011384963
executed,command,,,"org.lejos.ev3.ldt.LaunchEV3Shortcut.run",1555011387033
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555011401356
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555011416777
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555011421151
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555011467015
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1555011471689
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1555011491303
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1555011492229
executed,command,,,"org.lejos.ev3.ldt.LaunchEV3Shortcut.run",1555011494164
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555011495011
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555011572188
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1555011577433
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555011597606
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555011600340
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555011601175
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555011661117
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555011662541
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555011675041
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555011675517
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555011678340
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1555011679959
executed,command,,,"org.lejos.ev3.ldt.LaunchEV3Shortcut.run",1555011682957
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555011683968
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555011739771
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1555011756006
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1555011765949
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555011769668
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555011777275
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1555011778372
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1555011780552
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555011800546
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.findReplace",1555011800587
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555011812638
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555011813733
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555011813811
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555011817091
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555011910531
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1555011911228
