what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1554993475122
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1554993475275
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1554993475782
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1554993477612
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1554993482819
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554993483635
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554993544409
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1554993545363
executed,command,,,"org.lejos.ev3.ldt.LaunchEV3Shortcut.run",1554993547957
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554993582301
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554993696179
executed,command,,,"org.lejos.ev3.ldt.LaunchEV3Shortcut.run",1554993700189
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1554993706744
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.SourceView",1554993707675
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.JavadocView",1554993708854
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554993710612
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554993710626
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554993710635
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554993714430
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554993715493
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554993718204
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554993725418
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554993795765
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1554993799222
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554993815153
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554994142463
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1554994149870
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554994151138
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554994304927
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554994305716
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554994313388
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1554994314695
executed,command,,,"org.lejos.ev3.ldt.LaunchEV3Shortcut.run",1554994316645
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554994343698
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554994390641
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554994393299
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554994630894
executed,command,,,"org.lejos.ev3.ldt.LaunchEV3Shortcut.run",1554994634205
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554994636928
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554994733629
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1554994737477
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1554994749292
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1554994786677
executed,command,,,"org.lejos.ev3.ldt.LaunchEV3Shortcut.run",1554994788721
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554994804363
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554996041214
executed,command,,,"org.lejos.ev3.ldt.LaunchEV3Shortcut.run",1554996045302
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554996046613
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554996046627
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554996046683
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554996552635
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554996554118
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554996555282
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554996556312
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554996579046
executed,command,,,"org.lejos.ev3.ldt.LaunchEV3Shortcut.run",1554996582703
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554996584246
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554996584264
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554996584276
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554996589021
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554996589691
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554996591397
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554996593208
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554996637256
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554996639331
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554996748661
executed,command,,,"org.lejos.ev3.ldt.LaunchEV3Shortcut.run",1554996753035
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554996768272
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554996784193
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1554996790764
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1554996798440
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554996803385
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554996898637
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1554996902233
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1554996929187
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1554996945460
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554996955003
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554997024917
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1554997030104
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554997035072
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554997035174
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554997041067
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554997041649
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554997044044
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554997047400
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554997080194
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554997088176
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1554997101619
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554997703002
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554998334485
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554998341835
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554998387870
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554998388368
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554998390436
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554998398503
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554998401630
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1554998408441
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1554998416577
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1554998424299
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1554998428696
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554998433859
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554998440969
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554998452008
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554998453448
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1554998453464
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554998455960
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554998457707
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1554998457717
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1554998458109
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1554998458153
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1554998458686
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1554998459023
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1554998459578
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1554998464241
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1554998465222
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1554998472986
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554998477826
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554998528869
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1554998534436
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554998543648
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554998546652
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554998570212
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554998587867
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1554998595634
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1554998595646
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1554998615511
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1554998620476
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554998621219
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554998656342
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554998656859
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554998668075
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1554998670824
executed,command,,,"org.lejos.ev3.ldt.LaunchEV3Shortcut.run",1554998672726
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554998707136
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554998707149
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554998707213
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554998707780
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554998708744
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554998710181
error,log,,,"Connection refused to host: 192.168.0.100; nested exception is: \n\tjava.net.ConnectException: Connection timed out: connect",1554998723258
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1554998723376
executed,command,,,"org.lejos.ev3.ldt.LaunchEV3Shortcut.run",1554998726083
error,log,,,"Connection refused to host: 192.168.0.100; nested exception is: \n\tjava.net.ConnectException: Connection timed out: connect",1554998754795
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1554998760075
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554998767699
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554998821087
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1554998821104
executed,command,,,"org.lejos.ev3.ldt.LaunchEV3Shortcut.debug",1554998823058
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1554998836296
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554998869569
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554998883261
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554998884587
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554998890020
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554998894605
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554998896625
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1554998896666
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554998907778
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554998909474
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554998910388
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554998923167
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1554998924631
executed,command,,,"org.lejos.ev3.ldt.LaunchEV3Shortcut.run",1554998926502
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554998944725
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554998967993
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554998970594
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554998978175
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1554998982696
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554998991994
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554998999710
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1554998999737
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1554999001917
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554999004767
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554999029387
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554999031875
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554999251013
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554999251547
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554999268479
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1554999269581
executed,command,,,"org.lejos.ev3.ldt.LaunchEV3Shortcut.run",1554999272094
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554999272803
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554999279805
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554999282913
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554999286516
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554999316708
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554999419631
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554999422719
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554999429691
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554999430651
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554999493115
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1554999494039
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554999496326
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554999496340
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554999496402
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554999498614
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554999498700
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554999554583
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554999556251
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554999659553
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554999661042
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554999673219
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554999674072
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554999677121
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554999678282
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554999777080
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554999781370
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554999782537
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554999783137
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554999791530
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1554999793036
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554999795954
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554999822936
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1554999827647
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554999838722
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554999841252
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554999842602
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554999847892
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1554999873973
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554999874978
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554999884231
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1554999890805
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1554999902097
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554999903266
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554999937646
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1554999945035
